Meldedatum;id;GKZ;Landkreis;"bestätigte Fälle";"Fälle vergangene 7-Tage";"7-Tagesinzidenz pro 100.000 Einwohner"
11.02.2021;455;03455;Friesland;5;26;26.3
11.02.2021;355;03355;Lüneburg;15;51;27.7
11.02.2021;101;03101;"Braunschweig, Stadt";22;117;46.9
11.02.2021;354;03354;Lüchow-Dannenberg;3;17;35.1
11.02.2021;151;03151;Gifhorn;12;91;51.6
11.02.2021;352;03352;Cuxhaven;22;156;78.8
11.02.2021;159;03159;Göttingen;16;156;47.8
11.02.2021;353;03353;Harburg;38;137;53.8
11.02.2021;454;03454;Emsland;50;241;73.7
11.02.2021;359;03359;Stade;11;64;31.3
11.02.2021;103;03103;"Wolfsburg, Stadt";8;67;53.9
11.02.2021;157;03157;Peine;27;145;107.6
11.02.2021;158;03158;Wolfenbüttel;20;59;49.3
11.02.2021;401;03401;"Delmenhorst, Stadt";6;47;60.6
11.02.2021;459;03459;Osnabrück;66;230;64.2
11.02.2021;460;03460;Vechta;74;263;184.2
11.02.2021;462;03462;Wittmund;3;19;33.4
11.02.2021;256;03256;"Nienburg (Weser)";19;175;144.2
11.02.2021;255;03255;Holzminden;14;24;34.1
11.02.2021;457;03457;Leer;15;114;66.8
11.02.2021;456;03456;"Grafschaft Bentheim";13;127;92.6
11.02.2021;254;03254;Hildesheim;34;244;88.5
11.02.2021;257;03257;Schaumburg;11;74;46.9
11.02.2021;153;03153;Goslar;14;72;52.8
11.02.2021;358;03358;Heidekreis;8;37;26.3
11.02.2021;252;03252;Hameln-Pyrmont;8;91;61.3
11.02.2021;154;03154;Helmstedt;24;74;81.1
11.02.2021;402;03402;"Emden, Stadt";1;33;66.1
11.02.2021;356;03356;Osterholz;10;37;32.5
11.02.2021;102;03102;"Salzgitter, Stadt";14;106;101.6
11.02.2021;403;03403;"Oldenburg (Oldb), Stadt";11;64;37.9
12.02.2021;361;03361;Verden;10;29;21.1
12.02.2021;459;03459;Osnabrück;54;254;70.9
12.02.2021;460;03460;Vechta;49;279;195.4
12.02.2021;157;03157;Peine;26;149;110.5
12.02.2021;353;03353;Harburg;16;147;57.8
12.02.2021;355;03355;Lüneburg;9;61;33.1
12.02.2021;351;03351;Celle;5;83;46.4
12.02.2021;359;03359;Stade;24;62;30.3
12.02.2021;102;03102;"Salzgitter, Stadt";13;101;96.8
12.02.2021;402;03402;"Emden, Stadt";3;29;58.1
12.02.2021;159;03159;Göttingen;22;133;40.8
12.02.2021;158;03158;Wolfenbüttel;6;55;46
12.02.2021;252;03252;Hameln-Pyrmont;12;83;55.9
12.02.2021;256;03256;"Nienburg (Weser)";21;167;137.6
12.02.2021;457;03457;Leer;17;103;60.3
12.02.2021;404;03404;"Osnabrück, Stadt";23;114;69
12.02.2021;461;03461;Wesermarsch;47;175;197.6
12.02.2021;358;03358;Heidekreis;17;39;27.7
12.02.2021;356;03356;Osterholz;3;43;37.7
12.02.2021;452;03452;Aurich;17;65;34.3
12.02.2021;155;03155;Northeim;11;38;28.7
12.02.2021;453;03453;Cloppenburg;34;129;75.6
12.02.2021;458;03458;Oldenburg;18;70;53.5
12.02.2021;451;03451;Ammerland;5;38;30.4
12.02.2021;456;03456;"Grafschaft Bentheim";15;122;88.9
12.02.2021;360;03360;Uelzen;31;114;123.4
12.02.2021;454;03454;Emsland;63;256;78.3
12.02.2021;352;03352;Cuxhaven;32;129;65.1
12.02.2021;357;03357;"Rotenburg (Wümme)";6;33;20.1
12.02.2021;455;03455;Friesland;5;28;28.4
12.02.2021;405;03405;"Wilhelmshaven, Stadt";5;58;76.2
12.02.2021;257;03257;Schaumburg;19;70;44.4
12.02.2021;354;03354;Lüchow-Dannenberg;2;18;37.2
12.02.2021;154;03154;Helmstedt;13;83;90.9
12.02.2021;251;03251;Diepholz;15;104;47.9
12.02.2021;254;03254;Hildesheim;58;240;87
12.02.2021;462;03462;Wittmund;5;18;31.6
12.02.2021;403;03403;"Oldenburg (Oldb), Stadt";6;60;35.5
12.02.2021;153;03153;Goslar;16;69;50.6
12.02.2021;151;03151;Gifhorn;24;76;43.1
12.02.2021;101;03101;"Braunschweig, Stadt";22;110;44.1
12.02.2021;241;03241;"Hannover, Region";256;1165;100.7
12.02.2021;103;03103;"Wolfsburg, Stadt";8;65;52.3
12.02.2021;401;03401;"Delmenhorst, Stadt";8;47;60.6
12.02.2021;255;03255;Holzminden;11;32;45.4
13.02.2021;354;03354;Lüchow-Dannenberg;0;14;28.9
13.02.2021;153;03153;Goslar;0;67;49.2
13.02.2021;359;03359;Stade;0;68;33.2
13.02.2021;158;03158;Wolfenbüttel;0;60;50.2
13.02.2021;462;03462;Wittmund;0;17;29.9
13.02.2021;402;03402;"Emden, Stadt";0;29;58.1
13.02.2021;257;03257;Schaumburg;10;65;41.2
13.02.2021;451;03451;Ammerland;6;38;30.4
13.02.2021;455;03455;Friesland;4;28;28.4
13.02.2021;101;03101;"Braunschweig, Stadt";11;112;44.9
13.02.2021;154;03154;Helmstedt;10;83;90.9
13.02.2021;103;03103;"Wolfsburg, Stadt";1;63;50.7
13.02.2021;151;03151;Gifhorn;14;77;43.6
13.02.2021;405;03405;"Wilhelmshaven, Stadt";9;63;82.8
13.02.2021;251;03251;Diepholz;6;99;45.6
13.02.2021;256;03256;"Nienburg (Weser)";8;153;126
13.02.2021;102;03102;"Salzgitter, Stadt";12;98;94
13.02.2021;361;03361;Verden;9;36;26.3
13.02.2021;252;03252;Hameln-Pyrmont;3;72;48.5
13.02.2021;351;03351;Celle;2;66;36.9
13.02.2021;456;03456;"Grafschaft Bentheim";4;116;84.6
13.02.2021;404;03404;"Osnabrück, Stadt";13;125;75.6
13.02.2021;460;03460;Vechta;41;275;192.6
13.02.2021;241;03241;"Hannover, Region";68;1210;104.6
13.02.2021;357;03357;"Rotenburg (Wümme)";4;36;22
13.02.2021;401;03401;"Delmenhorst, Stadt";6;47;60.6
13.02.2021;452;03452;Aurich;3;70;36.9
13.02.2021;453;03453;Cloppenburg;14;149;87.3
13.02.2021;255;03255;Holzminden;4;40;56.8
13.02.2021;155;03155;Northeim;1;44;33.3
13.02.2021;360;03360;Uelzen;7;121;131
13.02.2021;457;03457;Leer;8;106;62.1
13.02.2021;352;03352;Cuxhaven;13;136;68.7
13.02.2021;403;03403;"Oldenburg (Oldb), Stadt";7;59;34.9
13.02.2021;254;03254;Hildesheim;12;251;91
13.02.2021;159;03159;Göttingen;30;130;39.9
13.02.2021;358;03358;Heidekreis;11;50;35.5
13.02.2021;355;03355;Lüneburg;9;56;30.4
13.02.2021;458;03458;Oldenburg;7;79;60.4
13.02.2021;454;03454;Emsland;45;293;89.6
13.02.2021;461;03461;Wesermarsch;42;212;239.3
13.02.2021;356;03356;Osterholz;12;44;38.6
13.02.2021;459;03459;Osnabrück;30;274;76.5
13.02.2021;353;03353;Harburg;24;146;57.4
13.02.2021;157;03157;Peine;14;135;100.1
14.02.2021;402;03402;"Emden, Stadt";0;25;50.1
14.02.2021;361;03361;Verden;0;42;30.6
14.02.2021;455;03455;Friesland;0;24;24.3
14.02.2021;354;03354;Lüchow-Dannenberg;0;11;22.7
14.02.2021;356;03356;Osterholz;0;49;43
14.02.2021;158;03158;Wolfenbüttel;0;60;50.2
14.02.2021;251;03251;Diepholz;0;85;39.2
14.02.2021;462;03462;Wittmund;0;15;26.3
14.02.2021;103;03103;"Wolfsburg, Stadt";0;59;47.4
14.02.2021;358;03358;Heidekreis;0;55;39.1
14.02.2021;401;03401;"Delmenhorst, Stadt";0;38;49
14.02.2021;102;03102;"Salzgitter, Stadt";7;98;94
14.02.2021;252;03252;Hameln-Pyrmont;2;62;41.7
14.02.2021;254;03254;Hildesheim;4;218;79
14.02.2021;459;03459;Osnabrück;64;270;75.4
14.02.2021;360;03360;Uelzen;2;108;116.9
14.02.2021;155;03155;Northeim;4;35;26.5
14.02.2021;255;03255;Holzminden;2;44;62.4
14.02.2021;451;03451;Ammerland;8;40;32
14.02.2021;457;03457;Leer;21;98;57.4
14.02.2021;454;03454;Emsland;2;310;94.8
14.02.2021;256;03256;"Nienburg (Weser)";14;132;108.7
14.02.2021;353;03353;Harburg;2;149;58.6
14.02.2021;453;03453;Cloppenburg;18;148;86.7
14.02.2021;351;03351;Celle;11;52;29
14.02.2021;157;03157;Peine;12;113;83.8
14.02.2021;151;03151;Gifhorn;2;77;43.6
14.02.2021;456;03456;"Grafschaft Bentheim";7;101;73.6
14.02.2021;403;03403;"Oldenburg (Oldb), Stadt";4;54;31.9
14.02.2021;159;03159;Göttingen;8;119;36.5
14.02.2021;101;03101;"Braunschweig, Stadt";9;102;40.9
14.02.2021;154;03154;Helmstedt;7;76;83.2
14.02.2021;452;03452;Aurich;2;66;34.8
14.02.2021;405;03405;"Wilhelmshaven, Stadt";3;70;92
14.02.2021;357;03357;"Rotenburg (Wümme)";2;38;23.2
14.02.2021;241;03241;"Hannover, Region";239;1060;91.6
14.02.2021;458;03458;Oldenburg;2;77;58.8
14.02.2021;153;03153;Goslar;6;59;43.3
14.02.2021;359;03359;Stade;1;68;33.2
14.02.2021;355;03355;Lüneburg;1;58;31.5
14.02.2021;460;03460;Vechta;16;272;190.5
14.02.2021;404;03404;"Osnabrück, Stadt";44;130;78.7
14.02.2021;461;03461;Wesermarsch;6;239;269.8
14.02.2021;257;03257;Schaumburg;1;66;41.8
14.02.2021;352;03352;Cuxhaven;3;109;55
15.02.2021;360;03360;Uelzen;0;107;115.8
15.02.2021;462;03462;Wittmund;0;15;26.3
15.02.2021;402;03402;"Emden, Stadt";0;25;50.1
15.02.2021;354;03354;Lüchow-Dannenberg;0;10;20.7
15.02.2021;102;03102;"Salzgitter, Stadt";0;104;99.7
15.02.2021;361;03361;Verden;1;42;30.6
15.02.2021;351;03351;Celle;2;63;35.2
15.02.2021;453;03453;Cloppenburg;14;142;83.2
15.02.2021;155;03155;Northeim;3;39;29.5
15.02.2021;257;03257;Schaumburg;2;65;41.2
15.02.2021;356;03356;Osterholz;7;48;42.1
15.02.2021;403;03403;"Oldenburg (Oldb), Stadt";4;57;33.7
15.02.2021;103;03103;"Wolfsburg, Stadt";4;58;46.6
15.02.2021;158;03158;Wolfenbüttel;7;38;31.8
15.02.2021;405;03405;"Wilhelmshaven, Stadt";7;73;95.9
15.02.2021;460;03460;Vechta;4;277;194
15.02.2021;252;03252;Hameln-Pyrmont;9;63;42.4
15.02.2021;254;03254;Hildesheim;12;215;78
15.02.2021;459;03459;Osnabrück;57;321;89.6
15.02.2021;251;03251;Diepholz;20;85;39.2
15.02.2021;404;03404;"Osnabrück, Stadt";74;168;101.7
15.02.2021;355;03355;Lüneburg;9;59;32
15.02.2021;357;03357;"Rotenburg (Wümme)";2;40;24.4
15.02.2021;454;03454;Emsland;45;304;93
15.02.2021;456;03456;"Grafschaft Bentheim";1;99;72.2
15.02.2021;151;03151;Gifhorn;2;78;44.2
15.02.2021;401;03401;"Delmenhorst, Stadt";6;38;49
15.02.2021;451;03451;Ammerland;2;46;36.8
15.02.2021;353;03353;Harburg;4;146;57.4
15.02.2021;455;03455;Friesland;9;23;23.3
15.02.2021;157;03157;Peine;1;122;90.5
15.02.2021;101;03101;"Braunschweig, Stadt";2;106;42.5
15.02.2021;153;03153;Goslar;7;65;47.7
15.02.2021;457;03457;Leer;1;119;69.7
15.02.2021;359;03359;Stade;24;69;33.7
15.02.2021;241;03241;"Hannover, Region";36;1218;105.3
15.02.2021;255;03255;Holzminden;4;46;65.3
15.02.2021;452;03452;Aurich;8;65;34.3
15.02.2021;256;03256;"Nienburg (Weser)";1;142;117
15.02.2021;461;03461;Wesermarsch;8;229;258.5
15.02.2021;352;03352;Cuxhaven;4;109;55
15.02.2021;154;03154;Helmstedt;4;83;90.9
15.02.2021;458;03458;Oldenburg;3;79;60.4
15.02.2021;159;03159;Göttingen;6;107;32.8
15.02.2021;358;03358;Heidekreis;2;55;39.1
16.02.2021;454;03454;Emsland;90;325;99.4
16.02.2021;151;03151;Gifhorn;7;79;44.8
16.02.2021;403;03403;"Oldenburg (Oldb), Stadt";9;60;35.5
16.02.2021;459;03459;Osnabrück;31;354;98.9
16.02.2021;157;03157;Peine;31;121;89.8
16.02.2021;255;03255;Holzminden;5;43;61
16.02.2021;455;03455;Friesland;1;31;31.4
16.02.2021;460;03460;Vechta;38;275;192.6
16.02.2021;456;03456;"Grafschaft Bentheim";16;100;72.9
16.02.2021;359;03359;Stade;23;87;42.5
16.02.2021;241;03241;"Hannover, Region";279;1230;106.3
16.02.2021;155;03155;Northeim;4;41;31
16.02.2021;401;03401;"Delmenhorst, Stadt";3;40;51.6
16.02.2021;457;03457;Leer;33;118;69.1
16.02.2021;101;03101;"Braunschweig, Stadt";24;106;42.5
16.02.2021;462;03462;Wittmund;2;13;22.8
16.02.2021;461;03461;Wesermarsch;22;216;243.8
16.02.2021;451;03451;Ammerland;5;47;37.6
16.02.2021;353;03353;Harburg;30;148;58.2
16.02.2021;251;03251;Diepholz;23;94;43.3
16.02.2021;153;03153;Goslar;15;64;47
16.02.2021;352;03352;Cuxhaven;22;109;55
16.02.2021;358;03358;Heidekreis;11;53;37.7
16.02.2021;102;03102;"Salzgitter, Stadt";33;104;99.7
16.02.2021;103;03103;"Wolfsburg, Stadt";11;56;45
16.02.2021;357;03357;"Rotenburg (Wümme)";15;41;25
16.02.2021;351;03351;Celle;11;65;36.3
16.02.2021;405;03405;"Wilhelmshaven, Stadt";6;76;99.9
16.02.2021;154;03154;Helmstedt;35;80;87.6
16.02.2021;256;03256;"Nienburg (Weser)";16;134;110.4
16.02.2021;458;03458;Oldenburg;12;72;55
16.02.2021;360;03360;Uelzen;19;106;114.7
16.02.2021;254;03254;Hildesheim;40;212;76.9
16.02.2021;354;03354;Lüchow-Dannenberg;3;10;20.7
16.02.2021;361;03361;Verden;10;42;30.6
16.02.2021;257;03257;Schaumburg;11;66;41.8
16.02.2021;404;03404;"Osnabrück, Stadt";22;233;141
16.02.2021;159;03159;Göttingen;19;112;34.4
16.02.2021;452;03452;Aurich;21;66;34.8
16.02.2021;252;03252;Hameln-Pyrmont;11;67;45.1
16.02.2021;158;03158;Wolfenbüttel;1;40;33.4
16.02.2021;402;03402;"Emden, Stadt";3;11;22
16.02.2021;355;03355;Lüneburg;14;63;34.2
16.02.2021;453;03453;Cloppenburg;24;153;89.6
16.02.2021;356;03356;Osterholz;9;50;43.9
17.02.2021;462;03462;Wittmund;5;12;21.1
17.02.2021;354;03354;Lüchow-Dannenberg;6;9;18.6
17.02.2021;357;03357;"Rotenburg (Wümme)";7;46;28.1
17.02.2021;401;03401;"Delmenhorst, Stadt";6;41;52.9
17.02.2021;454;03454;Emsland;74;354;108.3
17.02.2021;155;03155;Northeim;10;40;30.2
17.02.2021;154;03154;Helmstedt;2;103;112.8
17.02.2021;405;03405;"Wilhelmshaven, Stadt";14;65;85.4
17.02.2021;459;03459;Osnabrück;54;354;98.9
17.02.2021;456;03456;"Grafschaft Bentheim";17;97;70.7
17.02.2021;455;03455;Friesland;8;30;30.4
17.02.2021;353;03353;Harburg;24;150;59
17.02.2021;254;03254;Hildesheim;34;206;74.7
17.02.2021;251;03251;Diepholz;28;95;43.8
17.02.2021;257;03257;Schaumburg;16;64;40.6
17.02.2021;103;03103;"Wolfsburg, Stadt";4;60;48.2
17.02.2021;451;03451;Ammerland;19;46;36.8
17.02.2021;157;03157;Peine;30;128;95
17.02.2021;460;03460;Vechta;25;260;182.1
17.02.2021;360;03360;Uelzen;26;100;108.2
17.02.2021;255;03255;Holzminden;3;44;62.4
17.02.2021;256;03256;"Nienburg (Weser)";36;121;99.7
17.02.2021;351;03351;Celle;10;70;39.1
17.02.2021;241;03241;"Hannover, Region";182;1385;119.7
17.02.2021;151;03151;Gifhorn;16;72;40.8
17.02.2021;403;03403;"Oldenburg (Oldb), Stadt";7;54;31.9
17.02.2021;461;03461;Wesermarsch;31;193;217.9
17.02.2021;361;03361;Verden;5;46;33.5
17.02.2021;101;03101;"Braunschweig, Stadt";26;113;45.3
17.02.2021;453;03453;Cloppenburg;37;157;92
17.02.2021;102;03102;"Salzgitter, Stadt";15;124;118.9
17.02.2021;356;03356;Osterholz;12;54;47.4
17.02.2021;402;03402;"Emden, Stadt";2;9;18
17.02.2021;352;03352;Cuxhaven;11;111;56
17.02.2021;355;03355;Lüneburg;25;69;37.5
17.02.2021;158;03158;Wolfenbüttel;29;41;34.3
17.02.2021;404;03404;"Osnabrück, Stadt";16;243;147
17.02.2021;358;03358;Heidekreis;12;60;42.7
17.02.2021;359;03359;Stade;6;96;46.9
17.02.2021;153;03153;Goslar;3;73;53.6
17.02.2021;458;03458;Oldenburg;15;77;58.8
17.02.2021;252;03252;Hameln-Pyrmont;17;59;39.7
17.02.2021;159;03159;Göttingen;38;116;35.6
17.02.2021;452;03452;Aurich;5;69;36.4
17.02.2021;457;03457;Leer;30;118;69.1
18.02.2021;256;03256;"Nienburg (Weser)";21;115;94.7
18.02.2021;405;03405;"Wilhelmshaven, Stadt";8;48;63.1
18.02.2021;241;03241;"Hannover, Region";141;1273;110
18.02.2021;452;03452;Aurich;11;62;32.7
18.02.2021;356;03356;Osterholz;12;53;46.5
18.02.2021;353;03353;Harburg;34;138;54.2
18.02.2021;359;03359;Stade;20;89;43.5
18.02.2021;454;03454;Emsland;42;369;112.9
18.02.2021;158;03158;Wolfenbüttel;15;63;52.7
18.02.2021;402;03402;"Emden, Stadt";3;9;18
18.02.2021;403;03403;"Oldenburg (Oldb), Stadt";9;48;28.4
18.02.2021;352;03352;Cuxhaven;32;107;54
18.02.2021;360;03360;Uelzen;7;97;105
18.02.2021;251;03251;Diepholz;17;107;49.3
18.02.2021;453;03453;Cloppenburg;40;158;92.6
18.02.2021;159;03159;Göttingen;20;139;42.6
18.02.2021;451;03451;Ammerland;12;55;44
18.02.2021;361;03361;Verden;3;42;30.6
18.02.2021;351;03351;Celle;9;61;34.1
18.02.2021;254;03254;Hildesheim;34;194;70.3
18.02.2021;252;03252;Hameln-Pyrmont;7;62;41.7
18.02.2021;255;03255;Holzminden;2;43;61
18.02.2021;153;03153;Goslar;17;61;44.8
18.02.2021;358;03358;Heidekreis;9;61;43.4
18.02.2021;460;03460;Vechta;38;247;173
18.02.2021;462;03462;Wittmund;4;15;26.3
18.02.2021;457;03457;Leer;31;125;73.2
18.02.2021;151;03151;Gifhorn;14;77;43.6
18.02.2021;101;03101;"Braunschweig, Stadt";18;116;46.5
18.02.2021;459;03459;Osnabrück;58;356;99.4
18.02.2021;461;03461;Wesermarsch;29;194;219
18.02.2021;103;03103;"Wolfsburg, Stadt";4;36;28.9
18.02.2021;102;03102;"Salzgitter, Stadt";22;94;90.1
18.02.2021;257;03257;Schaumburg;12;70;44.4
18.02.2021;354;03354;Lüchow-Dannenberg;3;14;28.9
18.02.2021;154;03154;Helmstedt;8;95;104.1
18.02.2021;401;03401;"Delmenhorst, Stadt";4;35;45.1
18.02.2021;404;03404;"Osnabrück, Stadt";29;235;142.2
18.02.2021;456;03456;"Grafschaft Bentheim";9;73;53.2
18.02.2021;155;03155;Northeim;5;44;33.3
18.02.2021;355;03355;Lüneburg;15;82;44.5
18.02.2021;357;03357;"Rotenburg (Wümme)";8;45;27.5
18.02.2021;455;03455;Friesland;5;32;32.4
18.02.2021;157;03157;Peine;18;141;104.6
18.02.2021;458;03458;Oldenburg;13;69;52.7
19.02.2021;402;03402;"Emden, Stadt";0;11;22
19.02.2021;455;03455;Friesland;4;32;32.4
19.02.2021;462;03462;Wittmund;7;16;28.1
19.02.2021;360;03360;Uelzen;16;92;99.6
19.02.2021;451;03451;Ammerland;2;57;45.7
19.02.2021;255;03255;Holzminden;8;31;44
19.02.2021;454;03454;Emsland;69;361;110.4
19.02.2021;403;03403;"Oldenburg (Oldb), Stadt";6;46;27.2
19.02.2021;351;03351;Celle;14;50;27.9
19.02.2021;452;03452;Aurich;5;67;35.3
19.02.2021;353;03353;Harburg;25;134;52.7
19.02.2021;155;03155;Northeim;8;38;28.7
19.02.2021;103;03103;"Wolfsburg, Stadt";2;32;25.7
19.02.2021;359;03359;Stade;9;98;47.9
19.02.2021;356;03356;Osterholz;3;55;48.3
19.02.2021;458;03458;Oldenburg;5;70;53.5
19.02.2021;361;03361;Verden;3;38;27.7
19.02.2021;461;03461;Wesermarsch;31;185;208.8
19.02.2021;257;03257;Schaumburg;23;71;45
19.02.2021;157;03157;Peine;29;132;97.9
19.02.2021;154;03154;Helmstedt;11;79;86.5
19.02.2021;352;03352;Cuxhaven;19;117;59.1
19.02.2021;459;03459;Osnabrück;28;348;97.2
19.02.2021;101;03101;"Braunschweig, Stadt";19;112;44.9
19.02.2021;159;03159;Göttingen;19;143;43.9
19.02.2021;354;03354;Lüchow-Dannenberg;1;14;28.9
19.02.2021;252;03252;Hameln-Pyrmont;14;61;41.1
19.02.2021;158;03158;Wolfenbüttel;17;58;48.5
19.02.2021;456;03456;"Grafschaft Bentheim";14;69;50.3
19.02.2021;358;03358;Heidekreis;9;62;44.1
19.02.2021;357;03357;"Rotenburg (Wümme)";10;44;26.9
19.02.2021;355;03355;Lüneburg;15;82;44.5
19.02.2021;254;03254;Hildesheim;28;194;70.3
19.02.2021;404;03404;"Osnabrück, Stadt";28;221;133.7
19.02.2021;251;03251;Diepholz;18;109;50.2
19.02.2021;256;03256;"Nienburg (Weser)";20;117;96.4
19.02.2021;460;03460;Vechta;29;211;147.7
19.02.2021;401;03401;"Delmenhorst, Stadt";6;33;42.5
19.02.2021;151;03151;Gifhorn;19;79;44.8
19.02.2021;453;03453;Cloppenburg;18;181;106
19.02.2021;241;03241;"Hannover, Region";256;1201;103.8
19.02.2021;102;03102;"Salzgitter, Stadt";19;102;97.8
19.02.2021;457;03457;Leer;14;141;82.6
19.02.2021;405;03405;"Wilhelmshaven, Stadt";20;52;68.3
19.02.2021;153;03153;Goslar;14;64;47
20.02.2021;158;03158;Wolfenbüttel;0;69;57.7
20.02.2021;354;03354;Lüchow-Dannenberg;3;13;26.9
20.02.2021;360;03360;Uelzen;11;77;83.3
20.02.2021;241;03241;"Hannover, Region";310;1201;103.8
20.02.2021;456;03456;"Grafschaft Bentheim";17;68;49.6
20.02.2021;356;03356;Osterholz;21;55;48.3
20.02.2021;453;03453;Cloppenburg;53;165;96.7
20.02.2021;159;03159;Göttingen;35;140;42.9
20.02.2021;151;03151;Gifhorn;12;74;41.9
20.02.2021;251;03251;Diepholz;12;112;51.6
20.02.2021;255;03255;Holzminden;8;28;39.7
20.02.2021;451;03451;Ammerland;8;54;43.2
20.02.2021;351;03351;Celle;8;59;33
20.02.2021;252;03252;Hameln-Pyrmont;9;63;42.4
20.02.2021;404;03404;"Osnabrück, Stadt";24;226;136.8
20.02.2021;254;03254;Hildesheim;32;164;59.5
20.02.2021;361;03361;Verden;4;31;22.6
20.02.2021;101;03101;"Braunschweig, Stadt";25;109;43.7
20.02.2021;460;03460;Vechta;23;191;133.7
20.02.2021;462;03462;Wittmund;1;18;31.6
20.02.2021;154;03154;Helmstedt;5;77;84.3
20.02.2021;459;03459;Osnabrück;35;322;89.9
20.02.2021;256;03256;"Nienburg (Weser)";20;116;95.6
20.02.2021;103;03103;"Wolfsburg, Stadt";3;26;20.9
20.02.2021;353;03353;Harburg;27;143;56.2
20.02.2021;352;03352;Cuxhaven;12;104;52.5
20.02.2021;155;03155;Northeim;6;35;26.5
20.02.2021;153;03153;Goslar;9;62;45.5
20.02.2021;102;03102;"Salzgitter, Stadt";15;108;103.6
20.02.2021;257;03257;Schaumburg;18;75;47.5
20.02.2021;455;03455;Friesland;8;31;31.4
20.02.2021;452;03452;Aurich;14;55;29
20.02.2021;461;03461;Wesermarsch;13;169;190.8
20.02.2021;157;03157;Peine;47;135;100.1
20.02.2021;457;03457;Leer;17;138;80.8
20.02.2021;401;03401;"Delmenhorst, Stadt";3;31;40
20.02.2021;403;03403;"Oldenburg (Oldb), Stadt";12;46;27.2
20.02.2021;405;03405;"Wilhelmshaven, Stadt";5;67;88.1
20.02.2021;454;03454;Emsland;54;367;112.2
20.02.2021;359;03359;Stade;3;83;40.6
20.02.2021;402;03402;"Emden, Stadt";2;8;16
20.02.2021;355;03355;Lüneburg;1;88;47.8
20.02.2021;458;03458;Oldenburg;7;57;43.5
20.02.2021;357;03357;"Rotenburg (Wümme)";4;48;29.3
20.02.2021;358;03358;Heidekreis;5;54;38.4
21.02.2021;462;03462;Wittmund;0;19;33.4
21.02.2021;401;03401;"Delmenhorst, Stadt";0;28;36.1
21.02.2021;251;03251;Diepholz;0;118;54.4
21.02.2021;256;03256;"Nienburg (Weser)";0;128;105.4
21.02.2021;361;03361;Verden;0;26;19
21.02.2021;355;03355;Lüneburg;0;80;43.4
21.02.2021;158;03158;Wolfenbüttel;0;69;57.7
21.02.2021;255;03255;Holzminden;0;32;45.4
21.02.2021;154;03154;Helmstedt;0;72;78.9
21.02.2021;452;03452;Aurich;0;66;34.8
21.02.2021;354;03354;Lüchow-Dannenberg;0;16;33
21.02.2021;153;03153;Goslar;0;71;52.1
21.02.2021;351;03351;Celle;0;65;36.3
21.02.2021;357;03357;"Rotenburg (Wümme)";0;48;29.3
21.02.2021;358;03358;Heidekreis;0;48;34.1
21.02.2021;257;03257;Schaumburg;4;83;52.6
21.02.2021;101;03101;"Braunschweig, Stadt";1;123;49.3
21.02.2021;456;03456;"Grafschaft Bentheim";7;81;59.1
21.02.2021;404;03404;"Osnabrück, Stadt";21;237;143.4
21.02.2021;405;03405;"Wilhelmshaven, Stadt";3;63;82.8
21.02.2021;157;03157;Peine;2;168;124.6
21.02.2021;254;03254;Hildesheim;1;184;66.7
21.02.2021;402;03402;"Emden, Stadt";1;10;20
21.02.2021;460;03460;Vechta;15;173;121.1
21.02.2021;241;03241;"Hannover, Region";76;1443;124.7
21.02.2021;453;03453;Cloppenburg;11;204;119.5
21.02.2021;356;03356;Osterholz;1;64;56.2
21.02.2021;455;03455;Friesland;2;35;35.5
21.02.2021;102;03102;"Salzgitter, Stadt";1;111;106.4
21.02.2021;458;03458;Oldenburg;2;57;43.5
21.02.2021;459;03459;Osnabrück;44;327;91.3
21.02.2021;352;03352;Cuxhaven;6;103;52
21.02.2021;151;03151;Gifhorn;1;72;40.8
21.02.2021;353;03353;Harburg;3;146;57.4
21.02.2021;103;03103;"Wolfsburg, Stadt";1;28;22.5
21.02.2021;457;03457;Leer;19;147;86.1
21.02.2021;159;03159;Göttingen;2;145;44.5
21.02.2021;454;03454;Emsland;2;376;115
21.02.2021;461;03461;Wesermarsch;20;140;158
21.02.2021;403;03403;"Oldenburg (Oldb), Stadt";3;51;30.2
21.02.2021;359;03359;Stade;1;86;42.1
21.02.2021;360;03360;Uelzen;1;81;87.7
21.02.2021;155;03155;Northeim;2;40;30.2
21.02.2021;451;03451;Ammerland;5;56;44.9
21.02.2021;252;03252;Hameln-Pyrmont;1;69;46.4
22.02.2021;354;03354;Lüchow-Dannenberg;0;16;33
22.02.2021;361;03361;Verden;0;26;19
22.02.2021;155;03155;Northeim;0;38;28.7
22.02.2021;151;03151;Gifhorn;0;71;40.2
22.02.2021;401;03401;"Delmenhorst, Stadt";5;28;36.1
22.02.2021;357;03357;"Rotenburg (Wümme)";1;46;28.1
22.02.2021;453;03453;Cloppenburg;29;197;115.4
22.02.2021;402;03402;"Emden, Stadt";1;11;22
22.02.2021;159;03159;Göttingen;7;139;42.6
22.02.2021;158;03158;Wolfenbüttel;22;69;57.7
22.02.2021;356;03356;Osterholz;10;65;57.1
22.02.2021;153;03153;Goslar;5;65;47.7
22.02.2021;359;03359;Stade;6;86;42.1
22.02.2021;154;03154;Helmstedt;2;65;71.2
22.02.2021;251;03251;Diepholz;9;118;54.4
22.02.2021;454;03454;Emsland;44;376;115
